,Gastrocnemius,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius
224,0.36592028,0.26753303,0.22196889,0.06503517,0.07374071,0.08293908,0.14352961,0.0887945,0.09565637,0.20932457
225,0.37245286,0.25098217,0.24106552,0.06503412,0.070242085,0.07833354,0.1351638,0.09249496,0.07759271,0.20064265
226,0.37126034,0.21747512,0.27076995,0.07045015,0.07558777,0.080888875,0.11462286,0.08957224,0.07279436,0.20184349
227,0.37209398,0.18853271,0.30734938,0.07861982,0.0824356,0.08572564,0.09340335,0.080474,0.07024921,0.2101374
228,0.37049055,0.1750084,0.34209427,0.08180651,0.08598689,0.086596675,0.08082675,0.07284652,0.066550404,0.2147009
229,0.37504053,0.16366515,0.37681684,0.08393764,0.08596079,0.087217085,0.07029707,0.06481601,0.063087985,0.2204029
230,0.39010435,0.15465407,0.41742173,0.08950713,0.08803435,0.09097142,0.06570792,0.06103159,0.061362904,0.22897486
231,0.4189624,0.1444721,0.45973012,0.09514274,0.08879313,0.09253923,0.065571815,0.061070267,0.061538246,0.23421057
232,0.4750111,0.13482216,0.49721032,0.09736181,0.08824122,0.09429778,0.065954946,0.06207258,0.061601207,0.23918362
233,0.5512444,0.13163869,0.53022486,0.0966533,0.08816495,0.09524397,0.06637457,0.063158676,0.060194027,0.24000514
234,0.62341136,0.133269,0.5650082,0.09847889,0.09107103,0.09481185,0.06913545,0.066236585,0.056683138,0.23542984
235,0.6933006,0.14028808,0.6072172,0.102675796,0.0957556,0.09300928,0.07665985,0.07424117,0.054646775,0.22237612
236,0.77545017,0.14122854,0.6687594,0.103920296,0.09580778,0.08848931,0.08560699,0.08275154,0.057082508,0.20213674
237,0.84784955,0.14704886,0.7420103,0.09930046,0.09043663,0.08660219,0.09389511,0.08953084,0.06600355,0.17318536
238,0.90019506,0.1553214,0.817045,0.095182255,0.086693175,0.087616175,0.10658425,0.10085721,0.07590397,0.13802359
239,0.92162734,0.15063275,0.87201744,0.09912268,0.089400284,0.08667332,0.1068134,0.1022082,0.087739594,0.11324789
240,0.9206924,0.15520653,0.90484846,0.107674584,0.099668406,0.0925283,0.10683331,0.108152986,0.10033175,0.097136825
241,0.88997734,0.16139635,0.92119753,0.113751575,0.11380083,0.10212027,0.111025244,0.112692475,0.11162704,0.08704461
242,0.82551897,0.16276775,0.92054117,0.11019668,0.124272965,0.10852344,0.108337745,0.1059252,0.12564227,0.07707615
243,0.7289088,0.16224416,0.90879184,0.108050875,0.13742022,0.11297524,0.10376415,0.098988645,0.1517809,0.064393505
244,0.612911,0.1522797,0.87819564,0.10194849,0.14903909,0.11436311,0.09531422,0.086442806,0.1865628,0.05189889
245,0.48734713,0.139814,0.8067776,0.098857306,0.165907,0.12097086,0.09260623,0.078868434,0.22976774,0.046380505
246,0.38098302,0.12194074,0.72400224,0.09307253,0.17110479,0.12646219,0.087682046,0.07412121,0.268526,0.0444234
247,0.2823423,0.106878564,0.6140099,0.08274787,0.15426019,0.119577326,0.08135858,0.071441635,0.31425142,0.04196857
248,0.19943967,0.08664067,0.49275243,0.069271766,0.12870786,0.106126554,0.07694928,0.07167311,0.35324743,0.040364753
249,0.15333194,0.071757704,0.41480747,0.063657895,0.12157968,0.10587821,0.07834556,0.0794204,0.38285854,0.042355277
250,0.10147909,0.058956247,0.3255046,0.056412447,0.11253186,0.10282921,0.072584786,0.07707522,0.4221701,0.03986503
251,0.06293973,0.048479866,0.23668721,0.05196127,0.101010315,0.10121174,0.07058113,0.07367846,0.45474395,0.040060494
252,0.045740213,0.043661106,0.16873978,0.054000773,0.099649966,0.11310483,0.0771796,0.078753114,0.46294945,0.04456629
253,0.036129035,0.048267823,0.10589823,0.057008084,0.091347724,0.12905028,0.08137647,0.08705161,0.44650015,0.052174717
254,0.031399965,0.054301996,0.057658665,0.06074714,0.076548,0.15201877,0.07694674,0.08797781,0.43379876,0.059988175
255,0.032091957,0.067532904,0.03639805,0.063409515,0.06335965,0.18178232,0.07386797,0.08393848,0.43869624,0.06661159
256,0.02757715,0.09894723,0.029269919,0.06279371,0.053227603,0.22165394,0.071362995,0.07675379,0.42808026,0.071669444
257,0.03170509,0.14459406,0.034459006,0.06739964,0.0520606,0.27045652,0.06708368,0.07652719,0.37971476,0.0832145
258,0.036174778,0.20775156,0.039815597,0.06323549,0.049567983,0.32002187,0.05631451,0.06792029,0.3368046,0.09448362
259,0.036088537,0.29080024,0.04610236,0.06320124,0.050169684,0.39386594,0.044621862,0.053243984,0.29538283,0.098311715
260,0.03497856,0.36171433,0.0496404,0.065583356,0.050702438,0.47561115,0.0366955,0.04146972,0.24901685,0.092440195
261,0.03291528,0.42164215,0.04803783,0.070219435,0.052151483,0.5433565,0.03349818,0.036346633,0.20201656,0.091506764
262,0.029872498,0.46745464,0.047369033,0.07491938,0.050189402,0.5817043,0.0347694,0.036127754,0.17312764,0.09131751
263,0.030623328,0.49170545,0.04925652,0.07811181,0.050188545,0.580499,0.03628723,0.035840865,0.15673749,0.08940884
264,0.0364401,0.4987019,0.051732413,0.0756692,0.05074246,0.5247081,0.037236437,0.035582803,0.1460296,0.086416
265,0.038848683,0.4985731,0.052424993,0.07065769,0.05038262,0.42930052,0.03768133,0.03667683,0.13800016,0.08231798
266,0.036895066,0.5000345,0.051366672,0.06636951,0.050959665,0.33712056,0.03811489,0.03744235,0.13508472,0.08739283
267,0.035602257,0.5024316,0.05266799,0.058559224,0.048463177,0.25454372,0.037897903,0.038729157,0.13075697,0.09487339
268,0.035066362,0.50450337,0.056330636,0.05234105,0.046029776,0.19276838,0.03830045,0.041401815,0.12969212,0.09858632
269,0.03347354,0.50623596,0.05653187,0.048381917,0.045426868,0.15135847,0.039997783,0.04424184,0.1312237,0.09681644
270,0.032046415,0.5062873,0.054746382,0.046518125,0.046126403,0.1224532,0.043283917,0.048212785,0.13297775,0.09469317
271,0.031918835,0.5058504,0.052894894,0.045299653,0.04617271,0.10198887,0.04767243,0.0539029,0.13286787,0.09495995
272,0.032424197,0.50366974,0.05035555,0.043891806,0.04535359,0.08796379,0.051428,0.059130788,0.13034827,0.09588001
273,0.032306492,0.49181494,0.04728669,0.04345919,0.045842405,0.07909028,0.053300444,0.062390618,0.122729644,0.09627207
274,0.030396566,0.46708563,0.044514697,0.043227263,0.04804899,0.07484919,0.051565487,0.061026048,0.10894561,0.095652334
275,0.029175105,0.44395542,0.041733835,0.03914519,0.0455018,0.07196265,0.04522138,0.05446465,0.09178296,0.091883264
276,0.03204526,0.41794965,0.043121897,0.034792725,0.04153717,0.0761189,0.040689215,0.052800953,0.08018748,0.08631317
277,0.03234822,0.38985956,0.040753808,0.032747462,0.039693695,0.083906434,0.040977325,0.057945307,0.07787732,0.07993401
278,0.023741404,0.35679886,0.0298298,0.029754546,0.037899084,0.080339976,0.0472937,0.07311032,0.071248814,0.069672644
279,0.025917506,0.32326308,0.030766161,0.033792257,0.04178417,0.079299964,0.0691348,0.11444147,0.07486842,0.071170725
280,0.030424401,0.3028175,0.034242917,0.037518855,0.044721544,0.075849935,0.095119566,0.16621251,0.08100036,0.07433837
281,0.03401685,0.28313443,0.035320137,0.03929408,0.046223447,0.06927087,0.12916024,0.24414112,0.087831974,0.07459344
282,0.035731077,0.26454177,0.032323293,0.043775905,0.04949241,0.066944376,0.17437643,0.34670058,0.09827282,0.07738674
283,0.034867592,0.24552226,0.030426871,0.048268024,0.054937035,0.06452937,0.2360756,0.45345438,0.1072595,0.08067591
284,0.033771932,0.23367648,0.026808195,0.05509501,0.06123407,0.06490894,0.3263118,0.5651311,0.11745227,0.08176997
285,0.029937543,0.22493997,0.023170976,0.06343973,0.06967234,0.068487585,0.43060333,0.67641586,0.12758714,0.08167024
286,0.029980231,0.23025496,0.020809231,0.07289837,0.083692566,0.07755524,0.5382512,0.7621482,0.14009109,0.0801107
287,0.03629039,0.25051028,0.022251809,0.08927641,0.10176222,0.09273068,0.632955,0.8291821,0.16267708,0.08225686
288,0.045866244,0.26816458,0.027855823,0.11023294,0.12583064,0.110438876,0.7072648,0.8838581,0.19785419,0.08726633
289,0.047837712,0.27889472,0.03110613,0.13705376,0.1602123,0.13123548,0.76700485,0.9104701,0.2305958,0.09654314
290,0.0465321,0.29205996,0.034469843,0.17346041,0.20273733,0.15614413,0.80029565,0.89609283,0.26751277,0.10660634
291,0.050995022,0.3161376,0.045708194,0.19867094,0.25818077,0.17965737,0.80298203,0.8350157,0.31965145,0.11630394
292,0.058189873,0.3512329,0.05433115,0.22084646,0.31644118,0.19894534,0.8064445,0.7616248,0.35780427,0.1326577
293,0.05925715,0.40036583,0.06333112,0.24276662,0.36938006,0.219497,0.79287684,0.6796945,0.387612,0.14545874
294,0.059320666,0.4619377,0.0712793,0.27132973,0.41607004,0.23701195,0.75631696,0.5937945,0.4151106,0.16511028
295,0.05539722,0.5407007,0.07647343,0.31638634,0.46093914,0.25395846,0.71114147,0.50359887,0.42098612,0.20019478
296,0.05679613,0.6243707,0.08490258,0.36702296,0.50295365,0.2634246,0.6568323,0.42404696,0.41333947,0.25131515
297,0.062763214,0.7003195,0.097153135,0.4159516,0.53997236,0.2704609,0.5971097,0.34946594,0.4005465,0.31225657
298,0.06479441,0.76466966,0.105872296,0.45912436,0.589916,0.2831126,0.5480991,0.290137,0.40440834,0.3830401
299,0.05958011,0.80717915,0.10922068,0.5117791,0.6610592,0.3078866,0.49736044,0.24710043,0.41394958,0.47360086
300,0.05523904,0.8357757,0.109282635,0.5925685,0.73267573,0.34891653,0.44827068,0.21777731,0.4196815,0.57002157
301,0.05251679,0.830682,0.10113083,0.6390048,0.7589864,0.37601313,0.38763148,0.19498603,0.3841153,0.598055
302,0.0339786,0.69089556,0.06814373,0.54417413,0.6569081,0.28794506,0.23024358,0.11808626,0.2671487,0.42154062
303,0.046958916,0.41159135,0.079386204,0.52254575,0.5674028,0.51333934,0.16292368,0.20237702,0.21319619,0.48868024
304,0.047108777,0.5758305,0.10264134,0.7000509,0.715973,0.6217906,0.23753838,0.3289035,0.31198582,0.6991443
305,0.054769985,0.66590405,0.13237895,0.80728513,0.7943614,0.7164867,0.29659694,0.4001378,0.37132996,0.7827139
306,0.06820258,0.5847496,0.14857136,0.8154096,0.75166464,0.7625524,0.25474653,0.3296921,0.35236374,0.70791125
307,0.08002773,0.48522192,0.14223793,0.77979904,0.7148346,0.77858454,0.22366612,0.2866846,0.31453413,0.57990307
308,0.08131461,0.42651427,0.14236253,0.7139795,0.646534,0.7480401,0.17914116,0.23066556,0.27960017,0.5004222
309,0.08056456,0.3667802,0.1346129,0.6753361,0.6021194,0.700988,0.14822534,0.22598323,0.2945753,0.4082331
310,0.09524368,0.29893076,0.11338619,0.5932653,0.5362916,0.62618095,0.13252154,0.20416833,0.26832446,0.34204355
311,0.0976664,0.25291723,0.11420213,0.4978788,0.46175826,0.5539028,0.12071397,0.18234424,0.23351146,0.29168862
312,0.0917844,0.2365728,0.11952388,0.41130397,0.39276707,0.4961964,0.11142308,0.15871689,0.19997215,0.2553397
313,0.08711763,0.24499962,0.13204294,0.31844127,0.33304715,0.44572413,0.110087045,0.13729256,0.17768566,0.21872143
314,0.10079639,0.26251218,0.14008784,0.25082293,0.2882402,0.3838671,0.10731837,0.11649363,0.17000078,0.21539745
315,0.10604488,0.26800156,0.15010889,0.20583394,0.25756124,0.34013742,0.1004453,0.09151361,0.16128562,0.20235425
316,0.109947525,0.2844994,0.15858823,0.18015063,0.2468357,0.30934098,0.09991004,0.07633876,0.16105258,0.19985585
317,0.112631075,0.31346074,0.16925529,0.1523844,0.23050945,0.28513944,0.106054656,0.065768234,0.16917086,0.19532013
318,0.119971044,0.342622,0.17055894,0.11599071,0.20259643,0.25486478,0.109539226,0.056907468,0.17078806,0.18645798
319,0.13048679,0.3687952,0.16779582,0.09079609,0.18941703,0.22647908,0.10459425,0.048018407,0.16315717,0.17453565
320,0.15129593,0.3878975,0.18629862,0.080463424,0.17374398,0.20589493,0.10388891,0.04624499,0.15743962,0.16237096
321,0.16138494,0.3850136,0.18542905,0.06823844,0.14368664,0.17890114,0.095799446,0.048060745,0.14757107,0.15888125
322,0.18557924,0.3754589,0.19073212,0.073946945,0.13303325,0.17682737,0.093933,0.05196116,0.13352849,0.17395906
323,0.21780515,0.35134178,0.1990095,0.075947665,0.113864906,0.16848888,0.083848365,0.049199313,0.11527569,0.17882267
324,0.24645446,0.31629506,0.21392153,0.07400718,0.1075971,0.16485414,0.07806667,0.04938763,0.100226045,0.17174685
325,0.25606754,0.27785215,0.23277578,0.071868345,0.10728619,0.16164544,0.07455045,0.050930727,0.0914763,0.15744206
326,0.25938797,0.23766756,0.25319937,0.07428283,0.10965568,0.15903175,0.06983813,0.04984649,0.08981723,0.147528
327,0.27095318,0.20617631,0.27659,0.080953814,0.113407716,0.1570357,0.06688067,0.049500644,0.08934824,0.14807852
328,0.29852837,0.17901188,0.30682668,0.08906434,0.11262078,0.15055525,0.06231766,0.04881719,0.08522943,0.16107571
329,0.33087212,0.15983939,0.34207857,0.09189817,0.105633564,0.13677177,0.059672333,0.050056886,0.077622406,0.17671536
330,0.36531132,0.14464547,0.3814062,0.09209289,0.09598587,0.121359006,0.059306838,0.0533451,0.07329064,0.18826239
331,0.41251954,0.12823592,0.4235533,0.09368934,0.086892724,0.11142444,0.060312454,0.05812049,0.07388465,0.19872491
332,0.4706538,0.114451475,0.4567598,0.0941079,0.07833005,0.10328081,0.06373929,0.06550733,0.076003216,0.20640081
333,0.5566982,0.10469613,0.4896479,0.09542152,0.072601765,0.09613202,0.0662507,0.07325101,0.0759358,0.21278559
334,0.65643734,0.099538304,0.52039695,0.099185,0.07201601,0.09088355,0.068612,0.08140348,0.06951587,0.21579142
335,0.7279199,0.10538228,0.5540657,0.11230898,0.08132505,0.09116723,0.07737746,0.09541373,0.06270002,0.21237342
336,0.7914518,0.11376638,0.6064601,0.12516524,0.090366036,0.09230449,0.08486075,0.1054437,0.05872939,0.20374162
337,0.86468595,0.116611056,0.67980206,0.12966573,0.08981714,0.08795027,0.08764365,0.11010365,0.05873991,0.1863838
338,0.917528,0.12088437,0.75691915,0.12925488,0.085471325,0.08622747,0.09288368,0.112036064,0.061404638,0.1603757
339,0.94542027,0.13357592,0.82442254,0.13470212,0.08654761,0.090379536,0.1091,0.12837213,0.06935176,0.13061452
340,0.9475801,0.13915046,0.8780483,0.14851724,0.09315203,0.0878451,0.107439116,0.13283364,0.08375083,0.10468777
341,0.92952704,0.15211454,0.9139548,0.1676499,0.10745956,0.09544075,0.10892918,0.14328906,0.10132875,0.08780111
342,0.8748929,0.15845414,0.92336786,0.17389932,0.11359356,0.09947987,0.11219859,0.15032187,0.12551418,0.08115832
343,0.8046405,0.15759166,0.929154,0.17692581,0.11343026,0.102116555,0.10833134,0.15049452,0.16480576,0.073641315
344,0.7251356,0.14687498,0.9294715,0.17688689,0.108495094,0.099218026,0.09314098,0.14143884,0.2173142,0.058911063
345,0.62254167,0.13411301,0.9117603,0.18160982,0.11601848,0.09952539,0.08089504,0.13076136,0.2910852,0.051274933
346,0.511524,0.12699553,0.86951333,0.18297693,0.124959186,0.09114052,0.07458475,0.122193106,0.3914078,0.050095763
347,0.38815308,0.123409465,0.7823508,0.16950761,0.1142268,0.07826778,0.067516096,0.10581616,0.50664634,0.04312205
348,0.26068547,0.104900576,0.6582657,0.13521875,0.08686978,0.06850654,0.05885852,0.08766122,0.61251783,0.03475417
349,0.15485545,0.08019349,0.53032964,0.10420643,0.06841802,0.0667419,0.047989592,0.07176638,0.69610167,0.028695295
350,0.095435634,0.061405998,0.43261993,0.08729009,0.06358639,0.069944605,0.044009782,0.0698776,0.7565379,0.02975961
351,0.061374083,0.04545561,0.33798018,0.08379255,0.066565596,0.07786456,0.045140225,0.06936442,0.79402345,0.036639623
352,0.035341706,0.028105166,0.23935597,0.07428297,0.060904056,0.08150774,0.04379927,0.06271123,0.8165423,0.04031886
353,0.026547784,0.023237627,0.15390494,0.07377694,0.067706786,0.099442564,0.045653667,0.06324997,0.81151354,0.052251063
354,0.021195477,0.021702735,0.07244653,0.06837265,0.066439636,0.12943089,0.045751788,0.0606756,0.7935996,0.06227273
355,0.021164024,0.029039813,0.041425485,0.064598374,0.07100691,0.18450953,0.047302075,0.059797823,0.7448474,0.06478006
356,0.021011677,0.041003715,0.028319178,0.06505276,0.06887413,0.24441656,0.04987024,0.054819126,0.70588803,0.059936635
357,0.024289949,0.06638191,0.028084263,0.07593129,0.06430639,0.30825543,0.05161047,0.06273065,0.60721344,0.07134962
358,0.033851944,0.13445787,0.037043955,0.07889812,0.06329798,0.38325843,0.055288915,0.06585771,0.4991701,0.09247314
359,0.031209268,0.21945538,0.04563086,0.07663112,0.06345807,0.46024606,0.04914668,0.053137865,0.42046762,0.099604234
360,0.029477285,0.29078326,0.055953294,0.08175971,0.06628556,0.5361228,0.04585893,0.047420282,0.34600905,0.09164452
361,0.031375427,0.35396108,0.056338195,0.09419161,0.069051765,0.5860311,0.043021936,0.044329975,0.2915169,0.09329319
362,0.030980682,0.41547102,0.05350727,0.093230434,0.06297037,0.63004524,0.041054502,0.041098464,0.23422845,0.09879333
363,0.033590242,0.46512663,0.0582556,0.093613446,0.057747737,0.6516369,0.036557786,0.03693959,0.19683006,0.099905215
364,0.038866956,0.5037616,0.06649317,0.089576825,0.055705074,0.63122195,0.032598123,0.033446323,0.1782907,0.098818906
365,0.044861566,0.52745503,0.07179141,0.080021285,0.05308733,0.5672244,0.032921776,0.03301041,0.17121181,0.09414463
366,0.049450457,0.54034674,0.07257461,0.07198812,0.0514239,0.46441555,0.03693691,0.034651387,0.17938453,0.09421231
367,0.048283484,0.55815417,0.07052125,0.063683294,0.04865718,0.34189823,0.040517874,0.03793211,0.19567233,0.099746585
368,0.04692295,0.5593126,0.07397731,0.055419173,0.046268437,0.23251507,0.042169522,0.04191821,0.21437018,0.10511391
369,0.044585355,0.53814816,0.07648102,0.04853358,0.043953612,0.15929274,0.0415962,0.041773614,0.22370367,0.10108566
370,0.04401753,0.5090222,0.07760554,0.0473882,0.044285756,0.116431944,0.0422034,0.043422144,0.2233127,0.095546626
371,0.04372318,0.48534662,0.07045363,0.046497673,0.043818496,0.08995089,0.043385804,0.04791185,0.21212439,0.09557084
372,0.043476433,0.46799177,0.061548248,0.04422209,0.043425094,0.07441873,0.044388913,0.054053843,0.18976964,0.09901277
373,0.044670124,0.44852835,0.056575023,0.043594353,0.04404428,0.06609512,0.04469166,0.05893801,0.16307184,0.10013221
374,0.043571033,0.42135507,0.053485733,0.043191414,0.04556069,0.062828876,0.042172644,0.05646777,0.13477337,0.097258024
375,0.042137798,0.39938915,0.04947422,0.0400501,0.04388372,0.060939588,0.038527068,0.051355183,0.10953552,0.09199929
376,0.04610809,0.37180078,0.050629266,0.03759077,0.04190516,0.06441298,0.038199365,0.054092646,0.09425024,0.088989854
377,0.048436116,0.33632967,0.047649525,0.03651937,0.040832717,0.070353486,0.039743107,0.061492033,0.08434004,0.08504571
378,0.035116214,0.28943846,0.03340706,0.033704616,0.03962092,0.0694956,0.040744584,0.072477825,0.06357655,0.07626706
379,0.037059974,0.25950405,0.03401863,0.04189683,0.048693776,0.08306146,0.054235384,0.10973843,0.059423875,0.083718106
380,0.03753209,0.2360411,0.035725467,0.045198034,0.051202208,0.086037606,0.06761815,0.1507452,0.058432132,0.08621798
381,0.039696995,0.22335508,0.036731977,0.046020176,0.05281133,0.077412836,0.0880515,0.22645575,0.06019702,0.08438788
382,0.043623928,0.21508405,0.034341652,0.04936174,0.05588764,0.07474979,0.1119335,0.33045268,0.06577672,0.08821648
383,0.04661605,0.20646717,0.034717456,0.052663077,0.05963899,0.07152708,0.13706996,0.4304149,0.07182339,0.09397888
384,0.048885763,0.19950882,0.03461777,0.055268496,0.06509862,0.068225645,0.16818158,0.51802033,0.07837208,0.09701169
385,0.052313935,0.19378883,0.0340759,0.062095378,0.073682055,0.0678399,0.22745837,0.6173725,0.08994566,0.09762784
386,0.053608444,0.18771815,0.034413997,0.06923865,0.085577995,0.07189634,0.31702685,0.72871387,0.10788837,0.09223059
387,0.055760495,0.18833521,0.035085585,0.072612844,0.100787796,0.0794748,0.41209328,0.82336074,0.12565568,0.08432839
388,0.05983932,0.20210092,0.038458254,0.08197487,0.1191029,0.0903186,0.5092353,0.8848388,0.15095516,0.08392755
389,0.06784445,0.22004639,0.043561064,0.10261763,0.1449475,0.104221314,0.5896159,0.91506726,0.19757846,0.092875205
390,0.07641055,0.24130073,0.04797559,0.1399731,0.18126792,0.12649848,0.6557687,0.9123993,0.23110381,0.104224436
391,0.0766956,0.26895848,0.055142216,0.18382035,0.2311019,0.15076739,0.7046506,0.8693046,0.29068077,0.10795253
392,0.06434446,0.30947185,0.04966954,0.21532959,0.2781392,0.16654557,0.784172,0.827934,0.3698077,0.11630033
393,0.05205792,0.3655672,0.050330266,0.2500877,0.3257518,0.17439166,0.8633721,0.79067177,0.41657978,0.13117374
394,0.046717286,0.43763644,0.055053245,0.29511294,0.36757904,0.18279463,0.89969766,0.7181795,0.45020455,0.14991145
